"","pmid","doi","url","year","title"
"1405","28617932","10.1002/14651858.CD003804.pub2","https://doi.org/10.1002/14651858.CD003804.pub2","2017","Effect of the treatment of Type 2 diabetes mellitus on the development of cognitive impairment and dementia."
"1406","28616956","10.1002/14651858.CD003726.pub4","https://doi.org/10.1002/14651858.CD003726.pub4","2017","Tramadol for neuropathic pain in adults."
"1407","28616955","10.1002/14651858.CD009744.pub2","https://doi.org/10.1002/14651858.CD009744.pub2","2017","Niacin for primary and secondary prevention of cardiovascular events."
"1408","28613416","10.1002/14651858.CD011038.pub2","https://doi.org/10.1002/14651858.CD011038.pub2","2017","Topical antimicrobial agents for treating foot ulcers in people with diabetes."
"1409","28613408","10.1002/14651858.CD005437.pub4","https://doi.org/10.1002/14651858.CD005437.pub4","2017","Pre-admission antibiotics for suspected cases of meningococcal disease."
"1410","28613398","10.1002/14651858.CD007529.pub4","https://doi.org/10.1002/14651858.CD007529.pub4","2017","Fetal and umbilical Doppler ultrasound in high-risk pregnancies."
"1411","28613395","10.1002/14651858.CD009555.pub2","https://doi.org/10.1002/14651858.CD009555.pub2","2017","Clozapine dose for schizophrenia."
"1412","28613384","10.1002/14651858.CD010006.pub2","https://doi.org/10.1002/14651858.CD010006.pub2","2017","Communication skills training for mental health professionals working with people with severe mental illness."
"1413","28608597","10.1002/14651858.CD006672.pub3","https://doi.org/10.1002/14651858.CD006672.pub3","2017","Perineal techniques during the second stage of labour for reducing perineal trauma."
"1414","28605006","10.1002/14651858.CD005297.pub3","https://doi.org/10.1002/14651858.CD005297.pub3","2017","Treating periodontal disease for preventing adverse birth outcomes in pregnant women."
"1415","28603881","10.1002/14651858.CD011129.pub2","https://doi.org/10.1002/14651858.CD011129.pub2","2017","Early palliative care for adults with advanced cancer."
"1416","28602048","10.1002/14651858.CD009348.pub2","https://doi.org/10.1002/14651858.CD009348.pub2","2017","Injected corticosteroids for treating plantar heel pain in adults."
"1417","28602046","10.1002/14651858.CD011660.pub2","https://doi.org/10.1002/14651858.CD011660.pub2","2017","Exercise interventions for cerebral palsy."
"1418","28602027","10.1002/14651858.CD009627.pub2","https://doi.org/10.1002/14651858.CD009627.pub2","2017","Assistive technology for memory support in dementia."
"1419","28602020","10.1002/14651858.CD009613.pub3","https://doi.org/10.1002/14651858.CD009613.pub3","2017","Techniques of monitoring blood glucose during pregnancy for women with pre-existing diabetes."
"1420","28599068","10.1002/14651858.CD009792.pub3","https://doi.org/10.1002/14651858.CD009792.pub3","2017","Methods of term labour induction for women with a previous caesarean section."
"1421","28598564","10.1002/14651858.CD003831.pub2","https://doi.org/10.1002/14651858.CD003831.pub2","2017","WITHDRAWN: Celecoxib for rheumatoid arthritis."
"1422","28598495","10.1002/14651858.CD010296.pub2","https://doi.org/10.1002/14651858.CD010296.pub2","2017","Ultrasonography for endoleak detection after endoluminal abdominal aortic aneurysm repair."
"1423","28597983","10.1002/14651858.CD012095.pub2","https://doi.org/10.1002/14651858.CD012095.pub2","2017","Celecoxib for rheumatoid arthritis."
"1424","28597471","10.1002/14651858.CD007938.pub4","https://doi.org/10.1002/14651858.CD007938.pub4","2017","Gabapentin for chronic neuropathic pain in adults."
"1425","28594443","10.1002/14651858.CD011741.pub2","https://doi.org/10.1002/14651858.CD011741.pub2","2017","Growth factors for angiogenesis in peripheral arterial disease."
"1426","28594069","10.1002/14651858.CD010137.pub2","https://doi.org/10.1002/14651858.CD010137.pub2","2017","Glucose targets for preventing diabetic kidney disease and its progression."
"1427","28590505","10.1002/14651858.CD001081.pub3","https://doi.org/10.1002/14651858.CD001081.pub3","2017","Carotid endarterectomy for symptomatic carotid stenosis."
"1428","28589646","10.1002/14651858.CD012366.pub2","https://doi.org/10.1002/14651858.CD012366.pub2","2017","Focal laser treatment in addition to chemotherapy for retinoblastoma."
"1429","28589547","10.1002/14651858.CD012020.pub2","https://doi.org/10.1002/14651858.CD012020.pub2","2017","Preoperative exercise training for patients with non-small cell lung cancer."
"1430","28586127","10.1002/14651858.CD008991.pub3","https://doi.org/10.1002/14651858.CD008991.pub3","2017","Cervical stitch (cerclage) for preventing preterm birth in singleton pregnancy."
"1431","28585310","10.1002/14651858.CD012143.pub2","https://doi.org/10.1002/14651858.CD012143.pub2","2017","Direct-acting antivirals for chronic hepatitis C."
"1432","28585288","10.1002/14651858.CD008645.pub3","https://doi.org/10.1002/14651858.CD008645.pub3","2017","Incentives for preventing smoking in children and adolescents."
"1433","28577308","10.1002/14651858.CD003914.pub4","https://doi.org/10.1002/14651858.CD003914.pub4","2017","Empirical antibiotics targeting gram-positive bacteria for the treatment of febrile neutropenic patients with cancer."
"1434","28574593","10.1002/14651858.CD011670.pub2","https://doi.org/10.1002/14651858.CD011670.pub2","2017","Early versus delayed appendicectomy for appendiceal phlegmon or abscess."
"1435","28574573","10.1002/14651858.CD001006.pub3","https://doi.org/10.1002/14651858.CD001006.pub3","2017","Mass media interventions for preventing smoking in young people."
"1436","28573757","10.1002/14651858.CD007513.pub3","https://doi.org/10.1002/14651858.CD007513.pub3","2017","Circuit class therapy for improving mobility after stroke."
"1437","28570745","10.1002/14651858.CD011676.pub2","https://doi.org/10.1002/14651858.CD011676.pub2","2017","Nd:YAG laser vitreolysis versus pars plana vitrectomy for vitreous floaters."
"1438","28567798","10.1002/14651858.CD006476.pub3","https://doi.org/10.1002/14651858.CD006476.pub3","2017","Management for intussusception in children."
"1439","28555461","10.1002/14651858.CD010172.pub2","https://doi.org/10.1002/14651858.CD010172.pub2","2017","High-flow nasal cannulae for respiratory support in adult intensive care patients."
"1440","28553702","10.1002/14651858.CD004025.pub4","https://doi.org/10.1002/14651858.CD004025.pub4","2017","Music therapy for people with schizophrenia and schizophrenia-like disorders."
"1441","28553701","10.1002/14651858.CD002021.pub4","https://doi.org/10.1002/14651858.CD002021.pub4","2017","Opioid antagonists with minimal sedation for opioid withdrawal."
"1442","28548204","10.1002/14651858.CD005261.pub4","https://doi.org/10.1002/14651858.CD005261.pub4","2017","Endovascular treatment for ruptured abdominal aortic aneurysm."
"1443","28545155","10.1002/14651858.CD008892.pub2","https://doi.org/10.1002/14651858.CD008892.pub2","2017","Rapid diagnostic tests for typhoid and paratyphoid (enteric) fever."
"1444","28542796","10.1002/14651858.CD009818.pub2","https://doi.org/10.1002/14651858.CD009818.pub2","2017","Interleukin-2 as an adjunct to antiretroviral therapy for HIV-positive adults."
"1445","28542713","10.1002/14651858.CD003664.pub5","https://doi.org/10.1002/14651858.CD003664.pub5","2017","WITHDRAWN: Infant formulas containing hydrolysed protein for prevention of allergic disease and food allergy."
"1446","28542712","10.1002/14651858.CD011256.pub2","https://doi.org/10.1002/14651858.CD011256.pub2","2017","Histologic scoring indices for evaluation of disease activity in ulcerative colitis."
"1447","28541603","10.1002/14651858.CD007941.pub3","https://doi.org/10.1002/14651858.CD007941.pub3","2017","Comparison of first-line chemotherapy including escalated BEACOPP versus chemotherapy including ABVD for people with early unfavourable or advanced stage Hodgkin lymphoma."
"1448","28540977","10.1002/14651858.CD006109.pub3","https://doi.org/10.1002/14651858.CD006109.pub3","2017","Oral contraceptive pill, progestogen or oestrogen pretreatment for ovarian stimulation protocols for women undergoing assisted reproductive techniques."
"1449","28540976","10.1002/14651858.CD012144.pub2","https://doi.org/10.1002/14651858.CD012144.pub2","2017","Antithrombotic treatment after stroke due to intracerebral haemorrhage."
"1450","28540716","10.1002/14651858.CD007355.pub3","https://doi.org/10.1002/14651858.CD007355.pub3","2017","Single dose oral ketoprofen or dexketoprofen for acute postoperative pain in adults."
"1451","28539008","10.1002/14651858.CD002006.pub4","https://doi.org/10.1002/14651858.CD002006.pub4","2017","Position in the second stage of labour for women without epidural anaesthesia."
"1452","28539007","10.1002/14651858.CD011413.pub2","https://doi.org/10.1002/14651858.CD011413.pub2","2017","Videolaryngoscopy versus direct laryngoscopy for tracheal intubation in children (excluding neonates)."
"1453","28537052","10.1002/14651858.CD005070.pub3","https://doi.org/10.1002/14651858.CD005070.pub3","2017","Recombinant luteinizing hormone (rLH) and recombinant follicle stimulating hormone (rFSH) for ovarian stimulation in IVF/ICSI cycles."
"1454","28535578","10.1002/14651858.CD002811.pub4","https://doi.org/10.1002/14651858.CD002811.pub4","2017","Coasting (withholding gonadotrophins) for preventing ovarian hyperstimulation syndrome."
"1455","28535332","10.1002/14651858.CD008860.pub3","https://doi.org/10.1002/14651858.CD008860.pub3","2017","Interventions for treating anxiety after stroke."
"1456","28535331","10.1002/14651858.CD011425.pub2","https://doi.org/10.1002/14651858.CD011425.pub2","2017","Computer and mobile technology interventions for self-management in chronic obstructive pulmonary disease."
"1457","28534597","10.1002/14651858.CD011872.pub2","https://doi.org/10.1002/14651858.CD011872.pub2","2017","Metabolomics for improving pregnancy outcomes in women undergoing assisted reproductive technologies."
"1458","28530786","10.1002/14651858.CD011669.pub2","https://doi.org/10.1002/14651858.CD011669.pub2","2017","Morphine for chronic neuropathic pain in adults."
"1459","28530031","10.1002/14651858.CD009865.pub2","https://doi.org/10.1002/14651858.CD009865.pub2","2017","Celecoxib for osteoarthritis."
"1460","28524930","10.1002/14651858.CD011598.pub2","https://doi.org/10.1002/14651858.CD011598.pub2","2017","Nutrition support in hospitalised adults at nutritional risk."
"1461","28521070","10.1002/14651858.CD004596.pub3","https://doi.org/10.1002/14651858.CD004596.pub3","2017","Drug therapy for symptoms associated with anxiety in adult palliative care patients."
"1462","28521067","10.1002/14651858.CD010483.pub4","https://doi.org/10.1002/14651858.CD010483.pub4","2017","Antiepileptic drugs for the treatment of infants with severe myoclonic epilepsy."
"1463","28518283","10.1002/14651858.CD001939.pub4","https://doi.org/10.1002/14651858.CD001939.pub4","2017","Branched-chain amino acids for people with hepatic encephalopathy."
"1464","28518221","10.1002/14651858.CD003650.pub4","https://doi.org/10.1002/14651858.CD003650.pub4","2017","Micronutrient supplementation in adults with HIV infection."
"1465","28516472","10.1002/14651858.CD012462.pub2","https://doi.org/10.1002/14651858.CD012462.pub2","2017","Nasal decontamination for the prevention of surgical site infection in Staphylococcus aureus carriers."
"1466","28516471","10.1002/14651858.CD009781.pub2","https://doi.org/10.1002/14651858.CD009781.pub2","2017","Topical non-steroidal anti-inflammatory drugs for analgesia in traumatic corneal abrasions."
"1467","28516442","10.1002/14651858.CD002190.pub5","https://doi.org/10.1002/14651858.CD002190.pub5","2017","Vaccines for the common cold."
"1468","28514508","10.1002/14651858.CD012499.pub2","https://doi.org/10.1002/14651858.CD012499.pub2","2017","Methadone for neuropathic pain in adults."
"1469","28513831","10.1002/14651858.CD009237.pub2","https://doi.org/10.1002/14651858.CD009237.pub2","2017","Avoidance versus use of neuromuscular blocking agents for improving conditions during tracheal intubation or direct laryngoscopy in adults and adolescents."
"1470","28513067","10.1002/14651858.CD004767.pub4","https://doi.org/10.1002/14651858.CD004767.pub4","2017","Interventions for cutaneous molluscum contagiosum."
"1471","28510996","10.1002/14651858.CD012508.pub2","https://doi.org/10.1002/14651858.CD012508.pub2","2017","Tramadol with or without paracetamol (acetaminophen) for cancer pain."
"1472","28509404","10.1002/14651858.CD011894.pub2","https://doi.org/10.1002/14651858.CD011894.pub2","2017","Family therapy for autism spectrum disorders."
"1473","28504837","10.1002/14651858.CD011673.pub2","https://doi.org/10.1002/14651858.CD011673.pub2","2017","Immunotherapy for metastatic renal cell carcinoma."
"1474","28504325","10.1002/14651858.CD001180.pub4","https://doi.org/10.1002/14651858.CD001180.pub4","2017","Therapeutic ultrasound for venous leg ulcers."
"1475","28500860","10.1002/14651858.CD012389.pub2","https://doi.org/10.1002/14651858.CD012389.pub2","2017","Interventions for preventing silent cerebral infarcts in people with sickle cell disease."
"1476","28497861","10.1002/14651858.ED000121","https://doi.org/10.1002/14651858.ED000121","2017","Corticosteroids for preterm deliveries: missing evidence."
"1477","28497473","10.1002/14651858.CD008609.pub2","https://doi.org/10.1002/14651858.CD008609.pub2","2017","Topical analgesics for acute and chronic pain in adults - an overview of Cochrane Reviews."
"1478","28494088","10.1002/14651858.CD001159.pub2","https://doi.org/10.1002/14651858.CD001159.pub2","2017","Peripheral nerve blocks for hip fractures."
"1479","28489282","10.1002/14651858.CD011388.pub2","https://doi.org/10.1002/14651858.CD011388.pub2","2017","Collaborative writing applications in healthcare: effects on professional practice and healthcare outcomes."
"1480","28489279","10.1002/14651858.CD012204.pub2","https://doi.org/10.1002/14651858.CD012204.pub2","2017","Dipeptidyl-peptidase (DPP)-4 inhibitors and glucagon-like peptide (GLP)-1 analogues for prevention or delay of type 2 diabetes mellitus and its associated complications in people at increased risk for the development of type 2 diabetes mellitus."
"1481","28488361","10.1002/14651858.CD012468.pub2","https://doi.org/10.1002/14651858.CD012468.pub2","2017","Clonidine for sedation and analgesia for neonates receiving mechanical ventilation."
"1482","28488268","10.1002/14651858.CD006185.pub4","https://doi.org/10.1002/14651858.CD006185.pub4","2017","Electromechanical-assisted training for walking after stroke."
"1483","28485814","10.1002/14651858.CD012045.pub2","https://doi.org/10.1002/14651858.CD012045.pub2","2017","Partial nephrectomy versus radical nephrectomy for clinical localised renal masses."
"1484","28481462","10.1002/14651858.CD012657","https://doi.org/10.1002/14651858.CD012657","2017","Biologics or tofacitinib for people with rheumatoid arthritis naive to methotrexate: a systematic review and network meta-analysis."
"1485","28481421","10.1002/14651858.CD003280.pub5","https://doi.org/10.1002/14651858.CD003280.pub5","2017","Immunomodulatory treatment other than corticosteroids, immunoglobulin and plasma exchange for chronic inflammatory demyelinating polyradiculoneuropathy."
"1486","28476075","10.1002/14651858.CD002954.pub3","https://doi.org/10.1002/14651858.CD002954.pub3","2017","Drugs for discoid lupus erythematosus."
"1487","28475274","10.1002/14651858.CD011719.pub3","https://doi.org/10.1002/14651858.CD011719.pub3","2017","Remote ischaemic preconditioning for coronary artery bypass grafting (with or without valve surgery)."
"1488","28472862","10.1002/14651858.CD011126.pub2","https://doi.org/10.1002/14651858.CD011126.pub2","2017","Three-dimensional saline infusion sonography compared to two-dimensional saline infusion sonography for the diagnosis of focal intracavitary lesions."
"1489","28472859","10.1002/14651858.CD011970.pub2","https://doi.org/10.1002/14651858.CD011970.pub2","2017","Lifestyle interventions for the treatment of women with gestational diabetes."
"1490","28471523","10.1002/14651858.CD012302.pub2","https://doi.org/10.1002/14651858.CD012302.pub2","2017","Laparoscopic surgery for elective abdominal aortic aneurysm repair."
"1491","28471492","10.1002/14651858.CD006842.pub4","https://doi.org/10.1002/14651858.CD006842.pub4","2017","Oscillating devices for airway clearance in people with cystic fibrosis."
"1492","28470972","10.1002/14651858.CD000406.pub5","https://doi.org/10.1002/14651858.CD000406.pub5","2017","Oral calorie supplements for cystic fibrosis."
"1493","28470696","10.1002/14651858.CD011986.pub2","https://doi.org/10.1002/14651858.CD011986.pub2","2017","Complete versus culprit-only revascularisation in ST elevation myocardial infarction with multi-vessel disease."
"1494","28462986","10.1002/14651858.CD003477.pub3","https://doi.org/10.1002/14651858.CD003477.pub3","2017","Music-based therapeutic interventions for people with dementia."
"1495","28462518","10.1002/14651858.CD012111.pub2","https://doi.org/10.1002/14651858.CD012111.pub2","2017","Alvimopan for recovery of bowel function after radical cystectomy."
"1496","28455948","10.1002/14651858.CD011851.pub2","https://doi.org/10.1002/14651858.CD011851.pub2","2017","Mobile phone text messaging to improve medication adherence in secondary prevention of cardiovascular disease."
"1497","28453187","10.1002/14651858.CD011748.pub2","https://doi.org/10.1002/14651858.CD011748.pub2","2017","PCSK9 monoclonal antibodies for the primary and secondary prevention of cardiovascular disease."
"1498","28453184","10.1002/14651858.ED000120","https://doi.org/10.1002/14651858.ED000120","2017","Evidence-based interventions for global mental health: role and mission of a new Cochrane initiative."
"1499","28452408","10.1002/14651858.CD002902.pub4","https://doi.org/10.1002/14651858.CD002902.pub4","2017","Psychological interventions for coronary heart disease."
"1500","28447767","10.1002/14651858.CD009319.pub3","https://doi.org/10.1002/14651858.CD009319.pub3","2017","Biopsy versus resection for the management of low-grade gliomas."
"1501","28447766","10.1002/14651858.CD011983.pub2","https://doi.org/10.1002/14651858.CD011983.pub2","2017","Supervised dosing with a long-acting opioid medication in the management of opioid dependence."
"1502","28447363","10.1002/14651858.CD011244.pub2","https://doi.org/10.1002/14651858.CD011244.pub2","2017","Tobacco packaging design for reducing tobacco use."
"1503","28447341","10.1002/14651858.CD007110.pub3","https://doi.org/10.1002/14651858.CD007110.pub3","2017","Chemotherapy alone versus chemotherapy plus radiotherapy for adults with early stage Hodgkin lymphoma."
"1504","28444987","10.1002/14651858.CD008759.pub2","https://doi.org/10.1002/14651858.CD008759.pub2","2017","Platelet count, spleen length, and platelet count-to-spleen length ratio for the diagnosis of oesophageal varices in people with chronic liver disease or portal vein thrombosis."
"1505","28444736","10.1002/14651858.CD010770.pub2","https://doi.org/10.1002/14651858.CD010770.pub2","2017","Selective progesterone receptor modulators (SPRMs) for uterine fibroids."
"1506","28444695","10.1002/14651858.CD003200.pub7","https://doi.org/10.1002/14651858.CD003200.pub7","2017","Exercise therapy for chronic fatigue syndrome."
"1507","28440858","10.1002/14651858.CD012200.pub2","https://doi.org/10.1002/14651858.CD012200.pub2","2017","Treatment with disease-modifying drugs for people with a first clinical attack suggestive of multiple sclerosis."
"1508","28440853","10.1002/14651858.CD004197.pub5","https://doi.org/10.1002/14651858.CD004197.pub5","2017","Antibiotic strategies for eradicating Pseudomonas aeruginosa in people with cystic fibrosis."
"1509","28439881","10.1002/14651858.CD008893.pub3","https://doi.org/10.1002/14651858.CD008893.pub3","2017","Effect of cocoa on blood pressure."
"1510","28436583","10.1002/14651858.CD011279.pub3","https://doi.org/10.1002/14651858.CD011279.pub3","2017","Physical activity and exercise for chronic pain in adults: an overview of Cochrane Reviews."
"1511","28436019","10.1002/14651858.CD010285.pub2","https://doi.org/10.1002/14651858.CD010285.pub2","2017","Antibiotic therapy for pelvic inflammatory disease."
"1512","28434208","10.1002/14651858.CD011998.pub2","https://doi.org/10.1002/14651858.CD011998.pub2","2017","Dietary interventions for adults with chronic kidney disease."
"1513","28434203","10.1002/14651858.CD010008.pub3","https://doi.org/10.1002/14651858.CD010008.pub3","2017","Topiramate monotherapy for juvenile myoclonic epilepsy."
"1514","28432791","10.1002/14651858.CD011913.pub2","https://doi.org/10.1002/14651858.CD011913.pub2","2017","Immediate versus delayed postpartum insertion of contraceptive implant for contraception."
"1515","28431202","10.1002/14651858.CD011384.pub2","https://doi.org/10.1002/14651858.CD011384.pub2","2017","Pharmacological interventions for acute pancreatitis."
"1516","28431198","10.1002/14651858.CD012010.pub2","https://doi.org/10.1002/14651858.CD012010.pub2","2017","Serum amylase and lipase and urinary trypsinogen and amylase for diagnosis of acute pancreatitis."
"1517","28431197","10.1002/14651858.CD012645","https://doi.org/10.1002/14651858.CD012645","2017","Serum C-reactive protein, procalcitonin, and lactate dehydrogenase for the diagnosis of pancreatic necrosis."
"1518","28431186","10.1002/14651858.CD007557.pub3","https://doi.org/10.1002/14651858.CD007557.pub3","2017","Unfractionated heparin versus low molecular weight heparins for avoiding heparin-induced thrombocytopenia in postoperative patients."
"1519","28430363","10.1002/14651858.CD007026.pub5","https://doi.org/10.1002/14651858.CD007026.pub5","2017","Cerebrolysin for acute ischaemic stroke."
"1520","28429876","10.1002/14651858.CD010349.pub2","https://doi.org/10.1002/14651858.CD010349.pub2","2017","Iodine-131-meta-iodobenzylguanidine therapy for patients with newly diagnosed high-risk neuroblastoma."
"1521","28429473","10.1002/14651858.CD011917.pub2","https://doi.org/10.1002/14651858.CD011917.pub2","2017","Surgery for limited-stage small-cell lung cancer."
"1522","28429459","10.1002/14651858.CD000398.pub2","https://doi.org/10.1002/14651858.CD000398.pub2","2017","Nitric oxide donors (nitrates), L-arginine, or nitric oxide synthase inhibitors for acute stroke."
"1523","28426160","10.1002/14651858.CD011516.pub2","https://doi.org/10.1002/14651858.CD011516.pub2","2017","Assessment and support during early labour for improving birth outcomes."
"1524","28426137","10.1002/14651858.CD002202.pub2","https://doi.org/10.1002/14651858.CD002202.pub2","2017","Hydroxyurea (hydroxycarbamide) for sickle cell disease."
"1525","28421600","10.1002/14651858.CD012331.pub2","https://doi.org/10.1002/14651858.CD012331.pub2","2017","Lay-led and peer support interventions for adolescents with asthma."
"1526","28419406","10.1002/14651858.CD010332.pub2","https://doi.org/10.1002/14651858.CD010332.pub2","2017","Routine oro/nasopharyngeal suction versus no suction at birth."
"1527","28418586","10.1002/14651858.CD011882.pub2","https://doi.org/10.1002/14651858.CD011882.pub2","2017","Simulated presence therapy for dementia."
"1528","28418065","10.1002/14651858.CD002854.pub5","https://doi.org/10.1002/14651858.CD002854.pub5","2017","Vitamin E for Alzheimer's dementia and mild cognitive impairment."
"1529","28417463","10.1002/14651858.CD011343.pub2","https://doi.org/10.1002/14651858.CD011343.pub2","2017","Pharmacological interventions for primary sclerosing cholangitis: an attempted network meta-analysis."
"1530","28417456","10.1002/14651858.CD012226.pub2","https://doi.org/10.1002/14651858.CD012226.pub2","2017","Interventions to improve adherence to inhaled steroids for asthma."
"1531","28417451","10.1002/14651858.CD001912.pub4","https://doi.org/10.1002/14651858.CD001912.pub4","2017","Prophylactic anti-staphylococcal antibiotics for cystic fibrosis."
"1532","28415140","10.1002/14651858.CD010213.pub2","https://doi.org/10.1002/14651858.CD010213.pub2","2017","Imaging modalities for characterising focal pancreatic lesions."
"1533","28414415","10.1002/14651858.CD012083.pub2","https://doi.org/10.1002/14651858.CD012083.pub2","2017","Ultrasonography for confirmation of gastric tube placement."
"1534","28409830","10.1002/14651858.CD011358.pub2","https://doi.org/10.1002/14651858.CD011358.pub2","2017","Magnesium for treating sickle cell disease."
"1535","28409827","10.1002/14651858.CD009683.pub2","https://doi.org/10.1002/14651858.CD009683.pub2","2017","Topiramate for essential tremor."
"1536","28407220","10.1002/14651858.CD011989.pub2","https://doi.org/10.1002/14651858.CD011989.pub2","2017","Patient-controlled analgesia with remifentanil versus alternative parenteral methods for pain management in labour."
"1537","28407219","10.1002/14651858.CD004905.pub5","https://doi.org/10.1002/14651858.CD004905.pub5","2017","Multiple-micronutrient supplementation for women during pregnancy."
"1538","28407198","10.1002/14651858.CD007778.pub2","https://doi.org/10.1002/14651858.CD007778.pub2","2017","Chlorpromazine dose for people with schizophrenia."
"1539","28407197","10.1002/14651858.CD008216.pub5","https://doi.org/10.1002/14651858.CD008216.pub5","2017","Autologous hematopoietic stem cell transplantation following high-dose chemotherapy for nonrhabdomyosarcoma soft tissue sarcomas."
"1540","28406263","10.1002/14651858.CD008652.pub3","https://doi.org/10.1002/14651858.CD008652.pub3","2017","Pharmacotherapy for hyperuricemia in hypertensive patients."
"1541","28402085","10.1002/14651858.CD001431.pub5","https://doi.org/10.1002/14651858.CD001431.pub5","2017","Decision aids for people facing health treatment or screening decisions."
"1542","28402017","10.1002/14651858.CD012255.pub2","https://doi.org/10.1002/14651858.CD012255.pub2","2017","Asthma education for school staff."
"1543","28399330","10.1002/14651858.CD004339.pub4","https://doi.org/10.1002/14651858.CD004339.pub4","2017","Arginine supplementation for prevention of necrotising enterocolitis in preterm infants."
"1544","28398697","10.1002/14651858.CD011190.pub2","https://doi.org/10.1002/14651858.CD011190.pub2","2017","Effects of targeting lower versus higher arterial oxygen saturations on death or disability in preterm infants."
"1545","28394084","10.1002/14651858.CD011859.pub2","https://doi.org/10.1002/14651858.CD011859.pub2","2017","Personalised asthma action plans for adults with asthma."
"1546","28394022","10.1002/14651858.CD011793.pub2","https://doi.org/10.1002/14651858.CD011793.pub2","2017","Limited versus full sternotomy for aortic valve replacement."
"1547","28391629","10.1002/14651858.CD004022.pub4","https://doi.org/10.1002/14651858.CD004022.pub4","2017","Effects of low sodium diet versus high sodium diet on blood pressure, renin, aldosterone, catecholamines, cholesterol, and triglyceride."
"1548","28390069","10.1002/14651858.CD004679.pub3","https://doi.org/10.1002/14651858.CD004679.pub3","2017","Antimicrobial agents for preventing peritonitis in peritoneal dialysis patients."
"1549","28388808","10.1002/14651858.CD010807.pub2","https://doi.org/10.1002/14651858.CD010807.pub2","2017","Needle gauge and tip designs for preventing post-dural puncture headache (PDPH)."
"1550","28387925","10.1002/14651858.CD011810.pub2","https://doi.org/10.1002/14651858.CD011810.pub2","2017","Chlorpromazine versus clotiapine for schizophrenia."
"1551","28387447","10.1002/14651858.CD008427.pub3","https://doi.org/10.1002/14651858.CD008427.pub3","2017","WITHDRAWN: Interventions for fatigue and weight loss in adults with advanced progressive illness."
"1552","28386958","10.1002/14651858.CD012009.pub2","https://doi.org/10.1002/14651858.CD012009.pub2","2017","Amylase in drain fluid for the diagnosis of pancreatic leak in post-pancreatic resection."
"1553","28384379","10.1002/14651858.CD000216.pub2","https://doi.org/10.1002/14651858.CD000216.pub2","2017","Repeated lumbar or ventricular punctures in newborns with intraventricular haemorrhage."
"1554","28379619","10.1002/14651858.CD007066.pub3","https://doi.org/10.1002/14651858.CD007066.pub3","2017","Blood pressure lowering efficacy of renin inhibitors for primary hypertension."
"1555","28378924","10.1002/14651858.CD008600.pub3","https://doi.org/10.1002/14651858.CD008600.pub3","2017","Educational and behavioural interventions for anticoagulant therapy in patients with atrial fibrillation."
"1556","28378502","10.1002/14651858.CD011147.pub2","https://doi.org/10.1002/14651858.CD011147.pub2","2017","Infant pacifiers for reduction in risk of sudden infant death syndrome."
"1557","28375548","10.1002/14651858.CD012264.pub2","https://doi.org/10.1002/14651858.CD012264.pub2","2017","Exercise-based cardiac rehabilitation in heart transplant recipients."
"1558","28374886","10.1002/14651858.CD011387.pub2","https://doi.org/10.1002/14651858.CD011387.pub2","2017","Total intravenous anaesthesia versus inhalational anaesthesia for adults undergoing transabdominal robotic assisted laparoscopic surgery."
"1559","28374884","10.1002/14651858.CD000119.pub4","https://doi.org/10.1002/14651858.CD000119.pub4","2017","Low-molecular-weight heparins or heparinoids versus standard unfractionated heparin for acute ischaemic stroke."
"1560","28368550","10.1002/14651858.CD009844.pub2","https://doi.org/10.1002/14651858.CD009844.pub2","2017","Home or foster home care versus institutional long-term care for functionally dependent older people."
"1561","28368093","10.1002/14651858.CD011646.pub2","https://doi.org/10.1002/14651858.CD011646.pub2","2017","Pharmacological interventions for alcoholic liver disease (alcohol-related liver disease): an attempted network meta-analysis."
"1562","28368091","10.1002/14651858.CD009922.pub2","https://doi.org/10.1002/14651858.CD009922.pub2","2017","De-escalation techniques for psychosis-induced aggression or agitation."
"1563","28368090","10.1002/14651858.CD002000.pub3","https://doi.org/10.1002/14651858.CD002000.pub3","2017","Bypass surgery for chronic lower limb ischaemia."
"1564","28368089","10.1002/14651858.CD004631.pub5","https://doi.org/10.1002/14651858.CD004631.pub5","2017","WITHDRAWN: Surgery for thumb (trapeziometacarpal joint) osteoarthritis."
"1565","28362061","10.1002/14651858.CD008676.pub2","https://doi.org/10.1002/14651858.CD008676.pub2","2017","Chlorhexidine mouthrinse as an adjunctive treatment for gingival health."
"1566","28362060","10.1002/14651858.CD011639.pub2","https://doi.org/10.1002/14651858.CD011639.pub2","2017","Maintenance immunosuppression for adults undergoing liver transplantation: a network meta-analysis."
"1567","28361497","10.1002/14651858.CD001007.pub3","https://doi.org/10.1002/14651858.CD001007.pub3","2017","Group behaviour therapy programmes for smoking cessation."
"1568","28361496","10.1002/14651858.CD001292.pub3","https://doi.org/10.1002/14651858.CD001292.pub3","2017","Individual behavioural counselling for smoking cessation."
"1569","28358980","10.1002/14651858.CD011640.pub2","https://doi.org/10.1002/14651858.CD011640.pub2","2017","Pharmacological interventions for non-alcohol related fatty liver disease (NAFLD): an attempted network meta-analysis."
"1570","28358979","10.1002/14651858.CD000161.pub2","https://doi.org/10.1002/14651858.CD000161.pub2","2017","Pelvimetry for fetal cephalic presentations at or near term for deciding on mode of delivery."
